tweetId,isRetweet,time,text,replies,retweets,likes,entries
1073306564205805569,True,2018-12-14 04:00:00,"Yesterday, Congress passed the 2018 Farm Bill that included an critical new soil health pilot program. Thanks to Sen. @RonWyden and @SenBennetCO's support, the new provision will help fight climate change and advance agtech #innovation. https://www.e2.org/press-releases/e2-farm-bill-soil-health-provision-plants-important-new-seed-for-climate-action/  pic.twitter.com/atfF3stVJa",0,4,3,"{'hashtags': ['#innovation'], 'urls': ['https://www.e2.org/press-releases/e2-farm-bill-soil-health-provision-plants-important-new-seed-for-climate-action/'], 'photos': ['https://pbs.twimg.com/media/DuUiE4HWsAApQuy.jpg'], 'videos': []}"
1072966688558198784,False,2018-12-13 05:29:27,"Congress just sent #2018FarmBill to @POTUS’ desk. Because of Colorado’s input, this bill: 

- Legalizes #hemp
- Strengthens Farm Safety Net
- Expands economic opportunity
- Addresses #climatechange
- Improves forest health
- Promotes conservation 
- Expands access to healthy food",33,93,590,"{'hashtags': ['#2018FarmBill', '#hemp', '#climatechange'], 'urls': [], 'photos': [], 'videos': []}"
1072958870434312192,False,2018-12-13 04:58:23,Websites & apps that profit from our data should be held accountable for how they use it. Cosponsored #DataCareAct with @brianschatz to ensure internet companies are acting in our best interest https://www.bennet.senate.gov/public/index.cfm/2018/12/bennet-cosponsors-new-bill-to-protect-people-s-personal-data-online …,2,13,44,"{'hashtags': ['#DataCareAct'], 'urls': [], 'photos': [], 'videos': []}"
1072940656920854530,False,2018-12-13 03:46:01,"Following the lead of @SenatorTester, I'm calling on the Senate to extend VA benefits to veterans exposed to toxic chemicals who served in the waters of Vietnam. Veterans come together & fight until the job is done. We must follow their example and pass this #BlueWaterNavy bill pic.twitter.com/soMnXL0haO",17,69,316,"{'hashtags': ['#BlueWaterNavy'], 'urls': [], 'photos': [], 'videos': [{'id': 'FT9alc_7-sq_TOnc'}]}"
1072908179753918466,False,2018-12-13 01:36:58,ICYMI: My remarks last night on the #FarmBill. This bipartisan bill looks past politics and provides the tools for farmers & ranchers to invest in future generations https://link.medium.com/jimob3qAAS ,3,3,11,"{'hashtags': ['#FarmBill'], 'urls': [], 'photos': [], 'videos': []}"
1072652152479322113,False,2018-12-12 08:39:36,"LIVE: Speaking on the Senate floor about the Farm Bill we passed today. 

Tune in on Facebook → https://www.facebook.com/senbennetco/videos/469227003602054 …",1,1,23,"{'hashtags': [], 'urls': ['https://www.facebook.com/senbennetco/videos/469227003602054'], 'photos': [], 'videos': []}"
1072629142376669187,False,2018-12-12 07:08:10,"The farmers and ranchers of Colorado wrote enormous parts of this #FarmBill, and what passed today is a reflection of their priorities.",4,14,73,"{'hashtags': ['#FarmBill'], 'urls': [], 'photos': [], 'videos': []}"
1072604682793689089,False,2018-12-12 05:30:59,"We have done our work—from the Agriculture Committee to the Senate floor—to advance this truly bipartisan #FarmBill. After two years of work, we’re just steps away from making good on our promise to Colorado’s farmers and ranchers to pass a bill by the end of the year.",14,27,137,"{'hashtags': ['#FarmBill'], 'urls': [], 'photos': [], 'videos': []}"
1072591995737137152,False,2018-12-12 04:40:34,"The President should not be “proud” to shut down the government for any reason, especially around the holidays. Tantrums like that highlight why Coloradans are so frustrated with Washington. I hope he will stop this brinkmanship & work with Congress to keep the government open.",142,291,1328,"{'hashtags': [], 'urls': [], 'photos': [], 'videos': []}"
1072533149589143553,False,2018-12-12 00:46:44,"This bipartisan #FarmBill will legalize hemp, conserve land and water, combat climate change & bolster economic security in rural communities. The finish line is in sight. Now Congress needs to do what’s right for Colorado & send this bill to @POTUS' desk by the end of the year https://twitter.com/SenateAgDems/status/1072339756401475585 …",12,50,161,"{'hashtags': ['#FarmBill', '#FarmBill'], 'urls': [], 'photos': [], 'videos': []}"
1072325811984830466,False,2018-12-11 11:02:51,"For those of us fortunate enough to be serving now, history will judge our response. No one is above the law.  It’s time to put country and Constitution above all else https://www.washingtonpost.com/opinions/we-are-former-senators-the-senate-has-long-stood-in-defense-of-democracy--and-must-again/2018/12/10/3adfbdea-fca1-11e8-ad40-cdfd0e0dd65a_story.html …",54,144,550,"{'hashtags': [], 'urls': [], 'photos': [], 'videos': []}"
1072271881267539969,False,2018-12-11 07:28:32,"""On the merits, the Bennet-Brown proposal is a tremendously good bill. It would cut child poverty in the United States by 45 percent...The share of kids living in deep poverty — less than half the poverty line — would fall by more than half. https://www.vox.com/future-perfect/2018/12/10/18130870/child-tax-credit-2020-election …",23,96,271,"{'hashtags': [], 'urls': [], 'photos': [], 'videos': []}"
1071167611273207808,False,2018-12-08 06:20:34,"If SCOTUS doesn’t establish a standard to block gerrymandering, Congress should outlaw it. 

My #FairMapsAct would explicitly prohibit partisan gerrymandering & help citizens regain control of their government https://edition.cnn.com/2018/12/07/politics/gerrymandering-supreme-court/ …",53,300,793,"{'hashtags': ['#FairMapsAct'], 'urls': [], 'photos': [], 'videos': []}"
1071141318787776512,False,2018-12-08 04:36:05,"Coloradans know firsthand the danger #climatechange poses to our economy, our health, and our communities.  I’m hopeful we’ll see meaningful progress on this front next year https://twitter.com/SenSchumer/status/1070857950116397056 …",33,39,235,"{'hashtags': ['#climatechange'], 'urls': [], 'photos': [], 'videos': []}"
1071116176674226177,False,2018-12-08 02:56:11,"We will never forget the Greatest Generation & the sacrifices they made for our country. This year, Colorado had the honor of displaying a piece of that history. #PearlHarbor7 https://www.fox21news.com/news/local/pearl-harbor-survivor-gives-pieces-of-history-to-colorado-springs/1598520942 …",2,10,42,"{'hashtags': ['#PearlHarbor77'], 'urls': [], 'photos': [], 'videos': []}"
1071080455179563010,False,2018-12-08 00:34:14,Where are @realDonaldTrump’s tweets about the election fraud in #NorthCarolina? I seem to have missed them...,93,272,1392,"{'hashtags': ['#NorthCarolina'], 'urls': [], 'photos': [], 'videos': []}"
1070817187533938693,False,2018-12-07 07:08:06,"If you abuse power when you win, and you abuse power when you lose, you probably don’t deserve power in the first place. #Michigan #Wisconsi https://slate.com/news-and-politics/2018/12/republican-democracy-stress-test-michigan-wisconsin-north-carolina.html …",29,213,700,"{'hashtags': ['#Michigan', '#Wisconsin'], 'urls': [], 'photos': [], 'videos': []}"
1070793965564243970,False,2018-12-07 05:35:50,"On the phone w/@SecElaineChao today learning Colorado will receive $47 million to improve state infrastructure. Thanks to the work of our communities, grants will help reconstruct North I-25 corridor, increase connectivity to prep for new technology & improve roads & broadband pic.twitter.com/Bt6yMrMFLK",11,15,107,"{'hashtags': [], 'urls': [], 'photos': ['https://pbs.twimg.com/media/Dtw40rtXcAI3iDz.jpg'], 'videos': []}"
1070473433417478145,False,2018-12-06 08:22:09,This may be why https://wapo.st/2G1zh4i?tid=ss_tw&utm_term=.25beb02e4163 …,14,34,81,"{'hashtags': [], 'urls': [], 'photos': [], 'videos': []}"
1070473358733647874,False,2018-12-06 08:21:51,"Over a year ago, I wrote the Trump administration asking them to prevent foreign conflicts of interest. They never responded. 

Letter: https://www.scribd.com/document/344897093/Bennet-Continues-to-Press-President-on-Foreign-Conflicts-of-Interest  pic.twitter.com/NKnltLZdo2",18,42,121,"{'hashtags': [], 'urls': ['https://www.scribd.com/document/344897093/Bennet-Continues-to-Press-President-on-Foreign-Conflicts-of-Interest'], 'photos': ['https://pbs.twimg.com/media/DtsVv1ZX4AIwNud.jpg'], 'videos': []}"
1070414523927019521,False,2018-12-06 04:28:04,"Markets know @realDonaldTrump's trade deal is not real. The President has done nothing to address issues with China that disadvantage American workers, businesses & families. We need a strategy, not tweets https://www.usnews.com/news/business/articles/2018-12-05/white-house-intensifies-confusion-and-fear-on-us-china-deal …",21,51,182,"{'hashtags': [], 'urls': [], 'photos': [], 'videos': []}"
1070129165263884291,False,2018-12-05 09:34:09,"The CIA should immediately provide a briefing to the full Senate on the murder of journalist Jamal Khashoggi. Given the President’s insufficient response, it is critical that we know the facts underpinning the intelligence community’s assessment.",29,98,537,"{'hashtags': [], 'urls': [], 'photos': [], 'videos': []}"
1070062667338080256,False,2018-12-05 05:09:55,Encouraged to see @xcelenergy become the first major utility company in the country to commit to being emission-free by 2050. They’re taking a bold step to combat #climatechange that others should follow https://coloradosun.com/2018/12/04/xcel-energy-emissions-plan-2050/ …,36,110,422,"{'hashtags': ['#climatechange'], 'urls': [], 'photos': [], 'videos': []}"
1068902852830089216,False,2018-12-02 00:21:14,"George H.W. Bush was a true public servant: thoughtful, patriotic, and committed to our nation’s leadership in the world. He led with dignity, cherishing country and family above all else. He will be greatly missed.",11,23,214,"{'hashtags': [], 'urls': [], 'photos': [], 'videos': []}"
